datetime,close,high,low,open,volume
2023-06-16 18:00:00+00:00,0.47255852818489075,0.4750688374042511,0.46931901574134827,0.46938812732696533,0
2023-06-16 19:00:00+00:00,0.4723297953605652,0.47257038950920105,0.4691019654273987,0.47257038950920105,1064832
2023-06-16 20:00:00+00:00,0.47359269857406616,0.4735995829105377,0.4714413583278656,0.4723823368549347,0
2023-06-16 21:00:00+00:00,0.47134703397750854,0.47358033061027527,0.4701288044452667,0.47358033061027527,0
2023-06-16 22:00:00+00:00,0.4729228615760803,0.47313353419303894,0.47131383419036865,0.47131383419036865,0
2023-06-16 23:00:00+00:00,0.4756024479866028,0.47560369968414307,0.4726698398590088,0.47293710708618164,11419520
2023-06-17 00:00:00+00:00,0.47257760167121887,0.47576451301574707,0.4723709225654602,0.47576451301574707,0
2023-06-17 01:00:00+00:00,0.4724596440792084,0.4744601249694824,0.47209084033966064,0.47256195545196533,0
2023-06-17 02:00:00+00:00,0.4713442027568817,0.4731881320476532,0.4713442027568817,0.4723694324493408,4681856
2023-06-17 03:00:00+00:00,0.47170114517211914,0.4720029830932617,0.4705740213394165,0.4712722897529602,3304192
2023-06-17 04:00:00+00:00,0.4741891324520111,0.4741891324520111,0.47096896171569824,0.47170811891555786,0
2023-06-17 05:00:00+00:00,0.4796975255012512,0.48045071959495544,0.4739324450492859,0.47419118881225586,37538816
2023-06-17 06:00:00+00:00,0.48112165927886963,0.4852285385131836,0.4797128140926361,0.4797484874725342,36874368
2023-06-17 07:00:00+00:00,0.4800226390361786,0.48144203424453735,0.47941574454307556,0.48111391067504883,0
2023-06-17 08:00:00+00:00,0.48109591007232666,0.4818434715270996,0.47999438643455505,0.47999438643455505,0
2023-06-17 09:00:00+00:00,0.481839120388031,0.48233795166015625,0.48110032081604004,0.48110032081604004,0
2023-06-17 10:00:00+00:00,0.4824019968509674,0.4827599823474884,0.4814995527267456,0.4818476438522339,0
2023-06-17 11:00:00+00:00,0.479216605424881,0.4823988378047943,0.47914427518844604,0.4823988378047943,0
2023-06-17 12:00:00+00:00,0.4801715314388275,0.4807620942592621,0.4783271551132202,0.4791886806488037,0
2023-06-17 13:00:00+00:00,0.4808468222618103,0.4814354181289673,0.4801729917526245,0.4801729917526245,0
2023-06-17 14:00:00+00:00,0.4789816737174988,0.4811079204082489,0.4784460663795471,0.48094895482063293,0
2023-06-17 15:00:00+00:00,0.47897759079933167,0.4796852469444275,0.4779042601585388,0.4789842665195465,0
2023-06-17 16:00:00+00:00,0.48007023334503174,0.480188250541687,0.478161096572876,0.4789607524871826,0
2023-06-17 17:00:00+00:00,0.4790857136249542,0.48165884613990784,0.4790857136249542,0.4800513684749603,0
2023-06-17 18:00:00+00:00,0.48041728138923645,0.48041728138923645,0.47890955209732056,0.4790663719177246,0
2023-06-17 19:00:00+00:00,0.4799756705760956,0.48079246282577515,0.47987252473831177,0.480413556098938,0
2023-06-17 20:00:00+00:00,0.48102444410324097,0.4811941981315613,0.4799864888191223,0.4799864888191223,0
2023-06-17 21:00:00+00:00,0.4805118441581726,0.4811212718486786,0.4804130792617798,0.4810255765914917,0
2023-06-17 22:00:00+00:00,0.4810100495815277,0.48177164793014526,0.48052072525024414,0.48052072525024414,0
2023-06-17 23:00:00+00:00,0.479801744222641,0.4811830222606659,0.4790726900100708,0.4810138940811157,0
